Current Reporting Period,ProjectCounter,ProjectUnitCounter,Duplicate,Entity,Sector,Product,Class,Channel,Status,ProjectCode,Municipality,State,Zip,County,CensusTract,Current MSA AMI Band,Vintage MSA AMI Band,Current MSA SMI Band,Vintage MSA SMI Band,Current Distressed,Vintage Distressed,ElectricUtility,Contractor,Lender,Market,ProjectType,Technology,RSIP Step,Bundle Type,SmarteBundle,SmarteNaturalGasSpecialOffer,SmarteHeatPumpSpecialOffer,SolarLeaseType,PropertyType,Food/Organic Waste (tons/yr),NumberOfMeasures,MultiMeasure,Square Footage,FundingSource,SF Record Type,OrphanStatus,PowerClerkNumber,PACENumber,MFHNumber,IRBRequestNumber,Solarize,RSIP System Financing Type,Resi Financing,SHREC,REC Type,Term,Rate,PPA Lease Price,Rate Type,ESA Opt In,ESA Price,Monthly ESA Cost,DTI,FICO Score,Credit Range,ReceivedDate,CYQtrReceived,CYReceived,FYQtrReceived,FYReceived,ApprovedDate,CYQtrApproved,CYApproved,FYQtrApproved,FYApproved,ClosedDate,CYQtrClosed,CYClosed,FYQtrClosed,FYClosed,CompletedDate,CYQtrCompleted,CYCompleted,FYQtrCompleted,FYCompleted,DecommissionedDate,TotalCapitalDeployed,AmountFinanced,LeaseFairMarketValue,ActualGrossCost,AdjustedGrossCost,CGBIncentiveAmount,CGBIncentiveAmount2,RSIPIncentiveAmount,OtherIncentiveAmount,IRBAmount,LLRAmount,SmarteLLRAmount,TotalLLRAmount,TotalCGBCreditEnhancements,GreenBankAdvanceRate,TotalCGBLoansLeases,TotalCGBInvestment,TotalCGBInvestment2,TotalPrivateInvestment,TotalPrivateInvestment2,TotalInvestment,TotalInvestment2,kW STC,MW,Watts,AnnualMMBTUSavedProduced,LifetimeMMBTUSavedProduced,AnnualCostSavings,LifetimeCostSavings,CalculatedAnnualMMBTUProducedSaved,CalculatedLifetimeMMBTUProducedSaved,CapacityFactor,ExpectedUsefulLife,ExpectedAnnualGeneration(kWh),ExpectedAnnualGeneration(MWh),ExpectedLifetimeGeneration(kWh),ExpectedLifetimeGeneration(MWh),Emission Rate Factor Helper,AnnualCO2EmissTonsPerMwh,AnnualNOXEmissLbsPerMwh,AnnualSO2EmissLbsPerMwh,AnnualPM2.5EmissLbsPerMwh,LifetimeCO2EmissTonsPerMwh,LifetimeNOXEmissLbsPerMwh,LifetimeSO2EmissLbsPerMwh,LifetimePM2.5EmissLbsPerMwh,AnnualVehiclesDriven,AnnualMilesDriven,AnnualGallonsGasoline,AnnualHomesEnergyUse,AnnualTreeSeedlings,AnnualAcresForests,LifetimeVehiclesDriven,LifetimeMilesDriven,LifetimeGallonsGasoline,LifetimeHomesEnergyUse,LifetimeTreeSeedlings,LifetimeAcresForests,JobsMethodHelper,DirectJobYears,IndirectInducedJobYears,TotalJobYears,AnnualPublicHealthLow,AnnualPublicHealthHigh,LifetimePublicHealthLow,LifetimePublicHealthHigh,IndividualIncomeTaxesGenerated,CorporateTaxesGenerated,SalesTaxesGenerated,TotalTaxRevenueGenerated,State House District,State Senate District,Congressional District,Opportunity Zone,USDA Rurality,MSA Vintage CRA AMI Band,MSA Vintage CRA SMI Band,ProgramSegment,RSIP Exclusions,ZREC kWh,ZREC MWh,Vintage MSA AMI Band Sort,MSA Vintage CRA AMI Band Sort,Vintage EJ Poverty Level,Vintage Vulnerable Community,Vulnerable Community Category,RaceEthnicityCategoryVintage,VintageEJCommunity,Scrubbed Contractor,Contractor Id,CRA Qualified,LMI Qualified,COG Name,Cost Membership,DOE_Justice40,SQL_Source,PropertyTaxesGenerated,LastModifiedDate,file_part
2025-11-30 00:00:00.000,1,1,No,CGB,Residential,NULL,NULL,HVAC,Completed,SmartEMatched10969-20619,Wallingford,CT,06492,New Haven County,175800,120+,120+,120+,120+,Not Distressed,Not Distressed,CMEEC,"Tracey Energy Services, LLC",Capital For Change,Residential,EE,EE,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,1,NULL,NULL,NULL,NULL,Matched,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.00,4.990,NULL,Standard Rates,NULL,NULL,NULL,0.00,713.00,700-719,2020-10-26 00:00:00.000,Q4,2020,Q2,2021,2020-10-28 00:00:00.000,Q4,2020,Q2,2021,2020-11-17 00:00:00.000,Q4,2020,Q2,2021,2020-12-19 00:00:00.000,Q4,2020,Q2,2021,NULL,7500.00,7500.00,NULL,7500.00,7500.00,0.00,0.00,0.00,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.00,NULL,0.00000,7500.00000,7500.00000,7500.00000,7500.00000,0.00000,0.0000000000,0.00000,14.58,291.60,245.81,4916.2000,14.580000,291.60000,NULL,12.00,4271.9000000,4.271900000000,85438.03,85.438030000000,,2.30682600,0.72622300,0.17087600,0.12815700,46.136536,14.524465,3.417521,2.563141,0.465693,5364.782823,235.480731,0.263753,34.603260,2.495603,9.313859,107295.694128,4709.616277,5.275067,692.065436,49.912074,Calculated by Measure,0.04050000000,0.05250000000,0.09300000000,14.524460,32.893630,290.489302,657.872831,216.81,171.83,230.80,619.44,State House District 90,State Senate District 34,CT3,Not Eligible,Eligible,120+,120+,Incentive,NULL,NULL,NULL,5,4,No,Not Vulnerable,None,Need to Fix,Not EJ Community,"Tracey Energy Services, LLC",TBD,Not CRA,Not LMI,South Central CT,No,Not Justice 40,v_RESI_ALL_PROGRAMS_KPI,0.00,2025-09-04 21:40:36.310,5
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-52138,Stamford,CT,06902,Fairfield County,21900,80-100,80-100,80-100,80-100,Not Distressed,Not Distressed,Eversource,IGS Solar,NULL,Residential,RE,PV,Step 15,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-52138,NULL,NULL,NULL,No,PPA,N/A,SHREC,SHREC T6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-06-30 00:00:00.000,Q2,2020,Q4,2020,2020-07-01 00:00:00.000,Q3,2020,Q1,2021,2020-07-01 00:00:00.000,Q3,2020,Q1,2021,2020-09-02 00:00:00.000,Q3,2020,Q1,2021,,36120.00,NULL,NULL,36120.00,36120.00,2294.64,2294.64,2294.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2294.64000,2294.64000,33825.36000,33825.36000,36120.00000,36120.00000,10.50000,0.0105000000,10500.00000,NULL,NULL,1198.80,29970.0000,40.798649,1019.96622,0.130,25.00,11957.4000000,11.957400000000,298935.00,298.935000000000,2020PV,6.57657000,2.27190600,0.59787000,0.35872200,164.414250,56.797650,14.946750,8.968050,1.327652,15294.551808,671.336075,0.751939,98.651029,7.114757,33.191300,382363.795200,16783.401875,18.798475,2466.275725,177.868925,2018ResidentialPV,0.14000000000,0.18000000000,0.32000000000,47.829600,108.812340,1195.740000,2720.308500,754.11,971.16,0.00,1725.27,State House District 148,State Senate District 27,CT4,Not Eligible,Not Eligible,50-80,50-80,Incentive,Include,0.01650000001,16.50000001,3,2,No,Vulnerable,"LMI,CRA",Need to Fix,Not EJ Community,"IGS Solar, LLC",TBD,CRA,LMI,Western CT,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-59860,West Hartford,CT,6110,Hartford County,496800,80-100,80-100,80-100,80-100,Not Distressed,Not Distressed,Eversource,IGS Solar,NULL,Residential,RE,PV,Step 15,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-59860,NULL,NULL,NULL,No,PPA,N/A,SHREC,SHREC T6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2021-07-06 00:00:00.000,Q3,2021,Q1,2022,2021-07-07 00:00:00.000,Q3,2021,Q1,2022,2021-07-07 00:00:00.000,Q3,2021,Q1,2022,2021-09-17 00:00:00.000,Q3,2021,Q1,2022,,21915.00,NULL,NULL,21915.00,21915.00,1467.66,1467.66,1467.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1467.66000,1467.66000,20447.34000,20447.34000,21915.00000,21915.00000,6.46000,0.0064600000,6460.00000,NULL,NULL,1198.80,29970.0000,25.100883,627.52207,0.130,25.00,7356.6480000,7.356648000000,183916.20,183.916200000000,2021PV,4.04615640,1.47132960,0.73566480,0.22069944,101.153910,36.783240,18.391620,5.517486,0.816822,9409.790922,413.031528,0.462621,60.693871,4.377270,20.420550,235244.773050,10325.788200,11.565525,1517.346775,109.431750,2018ResidentialPV,0.09000000000,0.11000000000,0.20000000000,29.426592,66.945497,735.664800,1673.637420,457.54,589.23,0.00,1046.77,State House District 20,State Senate District 5,CT1,Not Eligible,Not Eligible,80-120,80-120,Incentive,Include,0.017200000010000004,17.200000010000004,3,3,No,Vulnerable,LMI,Need to Fix,Not EJ Community,"IGS Solar, LLC",TBD,Not CRA,LMI,Capitol,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
2025-10-07 18:16:31.893,1,1,Yes,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-03062,Stafford,CT,6076,Tolland County,890202,120+,100-120,120+,100-120,Not Distressed,Not Distressed,Eversource,CT Solar Lease II,NULL,Residential,RE,PV,Step 3,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-03062,NULL,NULL,NULL,Yes,CT Solar Lease,Solar Lease,Pre-SHREC,REC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-02-17 00:00:00.000,Q1,2014,Q3,2014,2014-03-04 00:00:00.000,Q1,2014,Q3,2014,2014-03-04 00:00:00.000,Q1,2014,Q3,2014,2014-09-24 00:00:00.000,Q3,2014,Q1,2015,,27613.80,NULL,NULL,27613.80,27613.80,11326.05,11326.05,11326.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11326.05000,11326.05000,16287.75000,16287.75000,27613.80000,27613.80000,6.67000,0.0066700000,6670.00000,NULL,NULL,1198.80,29970.0000,25.916856,647.92140,0.130,25.00,7595.7960000,7.595796000000,189894.90,189.894900000000,2014PV,4.40556168,6.22855272,7.51983804,0.37978980,110.139042,155.713818,187.995951,9.494745,0.889377,10245.628246,449.719609,0.503714,66.085086,4.766086,22.234425,256140.706150,11242.990225,12.592850,1652.127150,119.152150,2010ResidentialPV,0.16000000000,0.26000000000,0.42000000000,147.358442,332.695865,3683.961060,8317.396620,540.21,695.67,0.00,1235.88,State House District 52,State Senate District 35,CT2,Not Eligible,Eligible,80-120,80-120,Incentive,Include,0.1289000000099999,128.9000000099999,4,3,No,Not Vulnerable,None,Need to Fix,Not EJ Community,CT Solar Lease II,TBD,Not CRA,Not LMI,Capitol,Yes,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-55190,Darien,CT,06820,Fairfield County,30400,120+,120+,120+,120+,Not Distressed,Not Distressed,Eversource,IGS Solar,NULL,Residential,RE,PV,Step 15,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-55190,NULL,NULL,NULL,No,PPA,N/A,SHREC,SHREC T6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-14 00:00:00.000,Q4,2020,Q2,2021,2020-10-14 00:00:00.000,Q4,2020,Q2,2021,2020-10-14 00:00:00.000,Q4,2020,Q2,2021,2021-02-22 00:00:00.000,Q1,2021,Q3,2021,,29186.50,NULL,NULL,29186.50,29186.50,1693.23,1693.23,1693.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1693.23000,1693.23000,27493.27000,27493.27000,29186.50000,29186.50000,10.85000,0.0108500000,10850.00000,NULL,NULL,1198.80,29970.0000,42.158604,1053.96509,0.130,25.00,12355.9800000,12.355980000000,308899.50,308.899500000000,2021PV,6.79578900,2.47119600,1.23559800,0.37067940,169.894725,61.779900,30.889950,9.266985,1.371907,15804.370201,693.713944,0.777003,101.939397,7.351916,34.297675,395109.255025,17342.848600,19.425075,2548.484925,183.797900,2018ResidentialPV,0.11000000000,0.15000000000,0.26000000000,49.423920,112.439418,1235.598000,2810.985450,609.36,784.74,0.00,1394.10,State House District 141,State Senate District 27,CT4,Not Eligible,Not Eligible,120+,120+,Incentive,Include,0.011800000009999995,11.800000009999996,5,4,No,Not Vulnerable,None,Need to Fix,Not EJ Community,"IGS Solar, LLC",TBD,Not CRA,Not LMI,Western CT,Yes,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-56250,Naugatuck,CT,06770,New Haven County,345400,100-120,100-120,80-100,80-100,Distressed,Not Distressed,Eversource,IGS Solar,NULL,Residential,RE,PV,Step 15,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-56250,NULL,NULL,NULL,No,PPA,N/A,SHREC,SHREC T6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-12-04 00:00:00.000,Q4,2020,Q2,2021,2020-12-07 00:00:00.000,Q4,2020,Q2,2021,2020-12-07 00:00:00.000,Q4,2020,Q2,2021,2021-02-25 00:00:00.000,Q1,2021,Q3,2021,,14259.00,NULL,NULL,14259.00,14259.00,908.58,908.58,908.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,908.58000,908.58000,13350.42000,13350.42000,14259.00000,14259.00000,4.90000,0.0049000000,4900.00000,NULL,NULL,1198.80,29970.0000,19.039369,475.98424,0.130,25.00,5580.1200000,5.580120000000,139503.00,139.503000000000,2021PV,3.06906600,1.11602400,0.55801200,0.16740360,76.726650,27.900600,13.950300,4.185090,0.619571,7137.457510,313.290168,0.350905,46.037147,3.320220,15.489275,178436.437750,7832.254200,8.772625,1150.928675,83.005500,2018ResidentialPV,0.06000000000,0.07000000000,0.13000000000,22.320480,50.779092,558.012000,1269.477300,297.70,383.38,0.00,681.08,State House District 70,State Senate District 15,CT3,Not Eligible,Not Eligible,80-120,80-120,Incentive,Include,0.014000000010000003,14.000000010000003,4,3,No,Not Vulnerable,None,Need to Fix,Not EJ Community,"IGS Solar, LLC",TBD,Not CRA,Not LMI,Naugatuck Valley,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-51621,Bristol,CT,6010,Hartford County,405100,80-100,80-100,80-100,80-100,Distressed,Distressed,Eversource,Sunnova,NULL,Residential,RE,PV,Step 15,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-51621,NULL,NULL,NULL,No,PPA,N/A,SHREC,SHREC T5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-06-09 00:00:00.000,Q2,2020,Q4,2020,2020-06-10 00:00:00.000,Q2,2020,Q4,2020,2020-06-10 00:00:00.000,Q2,2020,Q4,2020,2020-09-15 00:00:00.000,Q3,2020,Q1,2021,,17533.29,NULL,NULL,17533.29,17533.29,937.89,937.89,937.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,937.89000,937.89000,16595.40000,16595.40000,17533.29000,17533.29000,5.12000,0.0051200000,5120.00000,NULL,NULL,1198.80,29970.0000,19.894198,497.35496,0.130,25.00,5830.6560000,5.830656000000,145766.40,145.766400000000,2020PV,3.20686080,1.10782464,0.29153280,0.17491968,80.171520,27.695616,7.288320,4.372992,0.647388,7457.914786,327.356257,0.366660,48.104121,3.469291,16.184700,186447.869650,8183.906425,9.166500,1202.603025,86.732275,2018ResidentialPV,0.07000000000,0.09000000000,0.16000000000,23.322624,53.058970,583.065600,1326.474240,366.06,471.42,0.00,837.48,State House District 79,State Senate District 31,CT1,Not Eligible,Not Eligible,50-80,50-80,Incentive,Include,0.013900000009999997,13.900000009999996,3,2,No,Vulnerable,"LMI,CRA,Distressed",Need to Fix,EJ Community,Sunnova,TBD,CRA,LMI,Naugatuck Valley,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
2025-11-30 00:00:00.000,1,1,No,CGB,Residential,NULL,NULL,HVAC,Completed,SmartEMatched10970-20641,Stonington,CT,06378,New London County,705200,100-120,100-120,100-120,100-120,Not Distressed,Not Distressed,Eversource,Benvenuti Oil,CorePlus Federal Credit Union,Residential,EE,EE,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,1,NULL,NULL,NULL,NULL,Matched,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36.00,4.490,NULL,Standard Rates,NULL,NULL,NULL,44.00,765.00,740-779,2020-11-09 00:00:00.000,Q4,2020,Q2,2021,2020-11-09 00:00:00.000,Q4,2020,Q2,2021,2020-11-10 00:00:00.000,Q4,2020,Q2,2021,2020-12-02 00:00:00.000,Q4,2020,Q2,2021,NULL,8243.73,8243.73,NULL,8243.73,8243.73,0.00,0.00,0.00,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.00,NULL,0.00000,8243.73000,8243.73000,8243.73000,8243.73000,0.00000,0.0000000000,0.00000,14.58,291.60,245.81,4916.2000,14.580000,291.60000,NULL,12.00,4271.9000000,4.271900000000,85438.03,85.438030000000,,2.30682600,0.72622300,0.17087600,0.12815700,46.136536,14.524465,3.417521,2.563141,0.465693,5364.782823,235.480731,0.263753,34.603260,2.495603,9.313859,107295.694128,4709.616277,5.275067,692.065436,49.912074,Calculated by Measure,0.04451600000,0.05770600000,0.10222200000,14.524460,32.893630,290.489302,657.872831,238.31,188.86,253.68,680.85,State House District 43,State Senate District 18,CT2,Not Eligible,Eligible,80-120,80-120,Incentive,NULL,NULL,NULL,4,3,No,Not Vulnerable,None,Need to Fix,Not EJ Community,Benvenuti Oil Co,TBD,Not CRA,Not LMI,Southeastern CT,Yes,Not Justice 40,v_RESI_ALL_PROGRAMS_KPI,0.00,2023-03-03 13:09:45.320,5
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-52140,Vernon,CT,06066,Tolland County,530301,60-80,60-80,60-80,60-80,Not Distressed,Not Distressed,Eversource,Sunrun,NULL,Residential,RE,PV,Step 15,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-52140,NULL,NULL,NULL,No,Lease,N/A,SHREC,SHREC T5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-07-02 00:00:00.000,Q3,2020,Q1,2021,2020-07-08 00:00:00.000,Q3,2020,Q1,2021,2020-07-08 00:00:00.000,Q3,2020,Q1,2021,2020-07-29 00:00:00.000,Q3,2020,Q1,2021,,23927.00,NULL,NULL,23927.00,23927.00,2005.92,2005.92,2005.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2005.92000,2005.92000,21921.08000,21921.08000,23927.00000,23927.00000,11.59000,0.0115900000,11590.00000,NULL,NULL,1198.80,29970.0000,45.033937,1125.84843,0.130,25.00,13198.6920000,13.198692000000,329967.30,329.967300000000,2020PV,7.25928060,2.50775148,0.65993460,0.39596076,181.482015,62.693787,16.498365,9.899019,1.465475,16882.271948,741.027153,0.829997,108.891946,7.853337,36.636875,422056.798700,18525.678825,20.749925,2722.298650,196.333425,2018ResidentialPV,0.09000000000,0.12000000000,0.21000000000,52.794768,120.108097,1319.869200,3002.702430,499.55,643.33,0.00,1142.88,State House District 56,State Senate District 35,CT2,Not Eligible,Eligible,50-80,50-80,Incentive,Include,0.013100000010000001,13.100000010000002,2,2,Yes,Vulnerable,"LMI,CRA,EJ Poverty Level",Need to Fix,EJ Community,Sunrun,TBD,CRA,LMI,Capitol,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-46264,Durham,CT,6422,Middlesex County,585100,120+,120+,120+,120+,Not Distressed,Not Distressed,Eversource,Sunnova,NULL,Residential,RE,PV,Step 14,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-46264,NULL,NULL,NULL,No,PPA,N/A,SHREC,SHREC T5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-10-21 00:00:00.000,Q4,2019,Q2,2020,2019-10-25 00:00:00.000,Q4,2019,Q2,2020,2019-10-25 00:00:00.000,Q4,2019,Q2,2020,2020-02-26 00:00:00.000,Q1,2020,Q3,2020,,51296.30,NULL,NULL,51296.30,51296.30,3045.81,3045.81,3045.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3045.81000,3045.81000,48250.49000,48250.49000,51296.30000,51296.30000,13.23000,0.0132300000,13230.00000,NULL,NULL,1198.80,29970.0000,51.406297,1285.15744,0.130,25.00,15066.3240000,15.066324000000,376658.10,376.658100000000,2020PV,8.28647820,2.86260156,0.75331620,0.45198972,207.161955,71.565039,18.832905,11.299743,1.672841,19271.135278,845.883454,0.947443,124.300297,8.964594,41.821025,481778.381950,21147.086350,23.686075,3107.507425,224.114850,2018ResidentialPV,0.20000000000,0.26000000000,0.46000000000,60.265296,137.103548,1506.632400,3427.588710,1070.96,1379.20,0.00,2450.16,State House District 86,State Senate District 34,CT3,Not Eligible,Eligible,120+,120+,Incentive,Include,0.017400000010000003,17.400000010000003,5,4,No,Not Vulnerable,None,Need to Fix,Not EJ Community,Sunnova,TBD,Not CRA,Not LMI,Lower CT River Valley,Yes,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-46265,Waterbury,CT,6704,New Haven County,352400,60-80,60-80,-60,60-80,Distressed,Distressed,Eversource,Sunrun,NULL,Residential,RE,PV,Step 14,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-46265,NULL,NULL,NULL,No,Lease,N/A,SHREC,SHREC T5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-10-21 00:00:00.000,Q4,2019,Q2,2020,2019-10-23 00:00:00.000,Q4,2019,Q2,2020,2019-10-23 00:00:00.000,Q4,2019,Q2,2020,2019-12-27 00:00:00.000,Q4,2019,Q2,2020,,22655.00,NULL,NULL,22655.00,22655.00,2028.11,2028.11,2028.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2028.11000,2028.11000,20626.89000,20626.89000,22655.00000,22655.00000,9.49000,0.0094900000,9490.00000,NULL,NULL,1198.80,29970.0000,36.874207,921.85518,0.130,25.00,10807.2120000,10.807212000000,270180.30,270.180300000000,2019PV,6.05203872,2.48565876,1.29686544,0.32421636,151.300968,62.141469,32.421636,8.105409,1.221761,14074.695433,617.791937,0.691966,90.782862,6.547301,30.544025,351867.385825,15444.798425,17.299150,2269.571550,163.682525,2018ResidentialPV,0.09000000000,0.12000000000,0.21000000000,43.228848,98.345629,1080.721200,2458.640730,472.99,609.12,0.00,1082.11,State House District 72,State Senate District 15,CT5,Not Eligible,Not Eligible,50-80,50-80,Incentive,Include,0.016200000010000003,16.200000010000004,2,2,No,Vulnerable,"LMI,CRA,Distressed",Need to Fix,EJ Community,Sunrun,TBD,CRA,LMI,Naugatuck Valley,No,Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-46267,Milford,CT,6461,New Haven County,150800,120+,120+,100-120,100-120,Not Distressed,Not Distressed,United Illuminating,Sunrun,NULL,Residential,RE,PV,Step 14,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-46267,NULL,NULL,NULL,No,PPA,N/A,SHREC,SHREC T5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-10-21 00:00:00.000,Q4,2019,Q2,2020,2019-10-22 00:00:00.000,Q4,2019,Q2,2020,2019-10-22 00:00:00.000,Q4,2019,Q2,2020,2020-01-20 00:00:00.000,Q1,2020,Q3,2020,,22223.04,NULL,NULL,22223.04,22223.04,1767.01,1767.01,1767.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1767.01000,1767.01000,20456.03000,20456.03000,22223.04000,22223.04000,6.72000,0.0067200000,6720.00000,NULL,NULL,1198.80,29970.0000,26.111135,652.77838,0.130,25.00,7652.7360000,7.652736000000,191318.40,191.318400000000,2020PV,4.20900480,1.45401984,0.38263680,0.22958208,105.225120,36.350496,9.565920,5.739552,0.849697,9788.513157,429.655088,0.481241,63.136659,4.553444,21.242425,244712.828925,10741.377200,12.031025,1578.416475,113.836100,2018ResidentialPV,0.09000000000,0.11000000000,0.20000000000,30.610944,69.639898,765.273600,1740.997440,463.97,597.51,0.00,1061.48,State House District 119,State Senate District 14,CT3,Not Eligible,Not Eligible,80-120,80-120,Incentive,Include,0.019900000010000002,19.900000010000003,5,3,No,Not Vulnerable,None,Need to Fix,Not EJ Community,Sunrun,TBD,Not CRA,Not LMI,South Central CT,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,PBI,NULL,Completed,RPV-59861,East Hartford,CT,6108,Hartford County,511300,-60,-60,-60,-60,Distressed,Distressed,Eversource,Sunrun,NULL,Residential,RE,PV,Step 15,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-59861,NULL,NULL,NULL,No,Lease,N/A,SHREC,SHREC T6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2021-06-23 00:00:00.000,Q2,2021,Q4,2021,2021-06-23 00:00:00.000,Q2,2021,Q4,2021,2021-06-23 00:00:00.000,Q2,2021,Q4,2021,2021-12-03 00:00:00.000,Q4,2021,Q2,2022,,16674.00,NULL,NULL,16674.00,16674.00,1287.21,1287.21,1287.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1287.21000,1287.21000,15386.79000,15386.79000,16674.00000,16674.00000,7.56000,0.0075600000,7560.00000,NULL,NULL,1198.80,29970.0000,29.375027,734.37568,0.130,25.00,8609.3280000,8.609328000000,215233.20,215.233200000000,2021PV,4.73513040,1.72186560,0.86093280,0.25827984,118.378260,43.046640,21.523320,6.456996,0.955909,11012.077301,483.361974,0.541396,71.028741,5.122625,23.897725,275301.932525,12084.049350,13.534900,1775.718525,128.065625,2018ResidentialPV,0.07000000000,0.09000000000,0.16000000000,34.437312,78.344885,860.932800,1958.622120,348.12,448.31,0.00,796.43,State House District 11,State Senate District 3,CT1,Not Eligible,Not Eligible,-50,-50,Incentive,Include,0.012900000009999996,12.900000009999996,1,1,No,Vulnerable,"LMI,CRA,Distressed",Need to Fix,EJ Community,Sunrun,TBD,CRA,LMI,Capitol,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,5
